<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.04	11:00:00	4197.285	4206.523	4197.285	4202.357	3559	0	160
2025.12.04	11:15:00	4202.409	4204.066	4197.211	4199.195	2617	0	160
2025.12.04	11:30:00	4199.222	4202.045	4197.884	4200.211	1884	0	160
2025.12.04	11:45:00	4200.199	4200.743	4197.249	4198.652	2147	0	160
2025.12.04	12:00:00	4198.625	4201.793	4193.522	4200.806	3176	0	160
2025.12.04	12:15:00	4200.830	4201.420	4192.966	4194.379	2910	0	160
2025.12.04	12:30:00	4194.346	4194.346	4188.716	4192.723	3949	0	160
2025.12.04	12:45:00	4192.748	4193.423	4188.818	4190.506	3829	0	160
2025.12.04	13:00:00	4190.466	4192.473	4185.475	4187.481	7049	0	160
2025.12.04	13:15:00	4187.456	4196.915	4185.654	4195.996	4915	0	160
2025.12.04	13:30:00	4195.969	4196.015	4187.308	4191.803	5762	0	160
2025.12.04	13:45:00	4191.768	4198.351	4188.359	4198.229	4878	0	160
2025.12.04	14:00:00	4198.271	4206.291	4198.223	4204.759	5051	0	160
2025.12.04	14:15:00	4204.787	4210.273	4202.550	4208.100	4565	0	160
2025.12.04	14:30:00	4208.124	4213.586	4193.633	4199.726	12587	0	160
2025.12.04	14:45:00	4199.699	4208.215	4196.917	4201.434	10433	0	160
2025.12.04	15:00:00	4201.381	4203.177	4191.287	4202.678	10181	0	160
2025.12.04	15:15:00	4202.630	4206.298	4200.833	4205.949	7013	0	160
2025.12.04	15:30:00	4206.023	4210.294	4204.647	4206.455	5526	0	160
2025.12.04	15:45:00	4206.485	4208.588	4202.638	4207.520	5394	0	160
2025.12.04	16:00:00	4207.493	4215.338	4206.674	4210.585	5869	0	160
2025.12.04	16:15:00	4210.571	4219.486	4209.913	4216.203	4709	0	160
2025.12.04	16:30:00	4216.179	4216.679	4207.490	4211.041	5112	0	160
2025.12.04	16:45:00	4211.067	4216.752	4210.213	4215.711	3708	0	160
2025.12.04	17:00:00	4215.813	4216.895	4209.323	4211.213	4147	0	160
2025.12.04	17:15:00	4211.211	4213.548	4208.995	4211.039	3051	0	160
2025.12.04	17:30:00	4211.084	4214.205	4209.579	4213.524	2573	0	160
2025.12.04	17:45:00	4213.452	4217.580	4213.452	4216.473	2955	0	160
2025.12.04	18:00:00	4216.448	4217.420	4210.172	4213.765	3984	0	160
2025.12.04	18:15:00	4213.790	4215.232	4211.869	4212.850	3321	0	160
2025.12.04	18:30:00	4212.878	4212.916	4209.719	4211.278	2891	0	160
2025.12.04	18:45:00	4211.293	4212.199	4207.351	4207.960	2674	0	160
2025.12.04	19:00:00	4207.935	4209.852	4199.599	4203.719	4706	0	160
2025.12.04	19:15:00	4203.659	4206.476	4200.837	4205.079	4119	0	160
2025.12.04	19:30:00	4205.054	4210.186	4204.311	4208.253	2831	0	160
2025.12.04	19:45:00	4208.251	4209.162	4206.066	4208.939	2772	0	160
2025.12.04	20:00:00	4208.921	4208.921	4206.622	4207.381	2545	0	160
2025.12.04	20:15:00	4207.371	4209.875	4206.011	4207.548	2179	0	160
2025.12.04	20:30:00	4207.534	4207.776	4205.441	4206.921	1844	0	160
2025.12.04	20:45:00	4206.920	4210.381	4206.893	4209.862	2594	0	160
2025.12.04	21:00:00	4209.828	4210.210	4208.551	4209.354	1071	0	160
2025.12.04	21:15:00	4209.432	4209.432	4208.032	4208.641	886	0	160
2025.12.04	21:30:00	4208.632	4209.734	4208.058	4209.634	923	0	160
2025.12.04	21:45:00	4209.609	4210.320	4207.963	4208.601	1018	0	160
2025.12.04	23:00:00	4208.515	4209.826	4207.205	4208.019	1437	0	160
2025.12.04	23:15:00	4208.009	4209.449	4206.880	4207.957	1565	0	160
2025.12.04	23:30:00	4208.022	4208.885	4203.865	4206.106	2741	0	160
2025.12.04	23:45:00	4206.065	4206.521	4203.952	4206.079	2232	0	160
2025.12.05	00:00:00	4206.077	4209.113	4204.186	4208.444	1945	0	160
2025.12.05	00:15:00	4208.433	4210.526	4204.918	4205.795	2313	0	160
2025.12.05	00:30:00	4205.870	4205.899	4202.815	4204.865	2476	0	160
2025.12.05	00:45:00	4204.873	4205.303	4201.195	4201.681	2323	0	160
2025.12.05	01:00:00	4201.672	4204.425	4194.954	4197.148	4932	0	160
2025.12.05	01:15:00	4197.171	4200.686	4194.824	4199.642	4125	0	160
2025.12.05	01:30:00	4199.613	4202.367	4197.418	4198.430	3770	0	160
2025.12.05	01:45:00	4198.406	4203.966	4197.910	4203.036	3398	0	160
2025.12.05	02:00:00	4203.012	4204.752	4200.079	4201.766	3138	0	160
2025.12.05	02:15:00	4201.834	4202.159	4196.760	4197.749	2528	0	160
2025.12.05	02:30:00	4197.720	4204.588	4196.713	4204.469	3325	0	160
2025.12.05	02:45:00	4204.500	4208.345	4204.500	4207.306	3418	0	160
2025.12.05	03:00:00	4207.330	4208.859	4201.826	4203.025	3024	0	160
2025.12.05	03:15:00	4202.996	4204.786	4202.241	4203.209	2224	0	160
2025.12.05	03:30:00	4203.227	4209.220	4202.415	4209.172	1962	0	160
2025.12.05	03:45:00	4209.197	4210.979	4206.975	4209.557	3285	0	160
2025.12.05	04:00:00	4209.544	4214.381	4207.863	4213.650	2746	0	160
2025.12.05	04:15:00	4213.640	4213.664	4211.416	4212.454	2220	0	160
2025.12.05	04:30:00	4212.525	4216.149	4212.489	4213.998	1861	0	160
2025.12.05	04:45:00	4214.094	4217.396	4213.363	4216.749	1950	0	160
2025.12.05	05:00:00	4216.707	4218.404	4215.432	4216.223	2086	0	160
2025.12.05	05:15:00	4216.226	4219.969	4214.312	4219.551	1995	0	160
2025.12.05	05:30:00	4219.524	4221.411	4217.775	4220.143	3913	0	160
2025.12.05	05:45:00	4220.125	4220.957	4218.942	4220.533	3037	0	160
2025.12.05	06:00:00	4220.436	4228.527	4218.605	4225.578	4333	0	160
2025.12.05	06:15:00	4225.553	4229.339	4224.599	4227.726	4152	0	160
2025.12.05	06:30:00	4227.699	4228.926	4223.830	4225.118	3977	0	160
2025.12.05	06:45:00	4225.102	4226.237	4223.688	4224.483	2419	0	160
2025.12.05	07:00:00	4224.509	4230.496	4224.479	4227.379	2170	0	160
2025.12.05	07:15:00	4227.412	4230.701	4226.300	4230.081	2540	0	160
2025.12.05	07:30:00	4230.081	4230.156	4224.420	4224.701	2692	0	160
2025.12.05	07:45:00	4224.711	4226.018	4222.516	4224.363	2245	0	160
2025.12.05	08:00:00	4224.409	4227.138	4221.875	4223.065	2987	0	160
2025.12.05	08:15:00	4223.053	4226.517	4222.560	4222.869	2124	0	160
2025.12.05	08:30:00	4222.968	4225.758	4220.806	4223.346	2540	0	160
2025.12.05	08:45:00	4223.373	4224.567	4220.530	4220.564	2262	0	160
2025.12.05	09:00:00	4220.598	4222.267	4217.423	4218.538	3435	0	160
2025.12.05	09:15:00	4218.569	4221.938	4215.909	4221.170	2817	0	160
2025.12.05	09:30:00	4221.078	4224.735	4219.520	4223.941	2065	0	160
2025.12.05	09:45:00	4223.982	4225.019	4223.181	4223.315	1430	0	160
2025.12.05	10:00:00	4223.307	4226.148	4223.151	4224.126	1462	0	160
2025.12.05	10:15:00	4224.102	4227.553	4223.172	4223.990	1900	0	160
2025.12.05	10:30:00	4224.044	4225.364	4223.387	4224.458	1813	0	160
2025.12.05	10:45:00	4224.452	4224.901	4222.510	4222.918	1446	0	160
2025.12.05	11:00:00	4222.880	4224.359	4220.002	4224.174	1671	0	160
2025.12.05	11:15:00	4224.136	4225.647	4220.983	4221.283	1710	0	160
2025.12.05	11:30:00	4221.250	4224.253	4220.478	4222.999	2088	0	160
2025.12.05	11:45:00	4222.936	4223.859	4221.519	4223.693	1492	0	160
2025.12.05	12:00:00	4223.744	4229.697	4223.007	4225.747	3157	0	160
2025.12.05	12:15:00	4225.708	4229.610	4223.927	4224.524	2784	0	160
2025.12.05	12:30:00	4224.566	4225.790	4222.831	4225.450	2026	0	160
2025.12.05	12:45:00	4225.541	4229.555	4224.439	4228.696	2102	0	160
2025.12.05	13:00:00	4228.675	4233.429	4221.526	4228.099	6573	0	160
2025.12.05	13:15:00	4228.145	4235.014	4225.742	4232.877	4717	0	160
2025.12.05	13:30:00	4232.779	4239.058	4231.130	4233.784	5931	0	160
2025.12.05	13:45:00	4233.688	4237.614	4229.890	4234.610	4819	0	160
2025.12.05	14:00:00	4234.518	4239.557	4232.253	4237.355	4423	0	160
2025.12.05	14:15:00	4237.397	4237.620	4230.270	4231.746	4539	0	160
2025.12.05	14:30:00	4231.770	4236.833	4228.277	4236.122	9261	0	160
2025.12.05	14:45:00	4236.136	4245.686	4234.940	4242.047	6765	0	160
2025.12.05	15:00:00	4242.194	4244.234	4234.149	4239.587	7381	0	160
2025.12.05	15:15:00	4239.619	4249.116	4238.008	4248.678	5917	0	160
2025.12.05	15:30:00	4248.645	4259.240	4246.228	4253.927	6677	0	160
2025.12.05	15:45:00	4253.873	4254.999	4237.714	4243.480	9995	0	160
2025.12.05	16:00:00	4243.536	4245.698	4202.967	4203.443	19105	0	160
2025.12.05	16:15:00	4203.483	4218.311	4198.646	4216.561	17318	0	160
2025.12.05	16:30:00	4216.499	4217.164	4207.749	4210.907	11218	0	160
2025.12.05	16:45:00	4210.861	4217.577	4207.541	4214.239	7117	0	160
2025.12.05	17:00:00	4214.196	4218.418	4210.397	4215.065	6527	0	160
2025.12.05	17:15:00	4215.011	4218.050	4213.204	4216.833	4315	0	160
2025.12.05	17:30:00	4216.872	4219.945	4206.266	4214.242	6854	0	160
2025.12.05	17:45:00	4214.267	4218.738	4212.819	4217.463	3700	0	160
2025.12.05	18:00:00	4217.434	4218.723	4214.927	4217.768	3319	0	160
2025.12.05	18:15:00	4217.821	4219.252	4210.110	4212.563	5621	0	160
2025.12.05	18:30:00	4212.606	4215.761	4209.334	4211.886	4107	0	160
2025.12.05	18:45:00	4211.911	4213.552	4206.714	4208.833	3712	0	160
2025.12.05	19:00:00	4208.869	4210.843	4203.710	4208.556	4615	0	160
2025.12.05	19:15:00	4208.466	4209.834	4205.370	4209.367	3043	0	160
2025.12.05	19:30:00	4209.480	4210.327	4204.158	4205.853	2729	0	160
2025.12.05	19:45:00	4205.780	4208.774	4202.314	4207.649	2383	0	160
2025.12.05	20:00:00	4207.690	4207.844	4202.912	4204.794	2789	0	160
2025.12.05	20:15:00	4204.719	4206.850	4202.725	4202.896	2684	0	160
2025.12.05	20:30:00	4202.906	4205.381	4199.750	4201.140	6191	0	160
2025.12.05	20:45:00	4201.096	4202.813	4199.289	4202.237	12299	0	160
2025.12.05	21:00:00	4202.279	4202.596	4199.907	4200.429	6779	0	160
2025.12.05	21:15:00	4200.415	4200.558	4191.863	4197.034	2345	0	160
2025.12.05	21:30:00	4197.058	4197.058	4193.733	4194.390	2009	0	160
2025.12.05	21:45:00	4194.405	4199.042	4194.030	4198.522	2232	0	160
2025.12.07	23:00:00	4202.426	4205.094	4191.952	4197.106	336	0	240
2025.12.07	23:15:00	4197.065	4208.458	4189.804	4199.288	101	0	560
2025.12.07	23:45:00	4200.674	4202.723	4199.409	4201.389	1750	0	160
2025.12.08	00:00:00	4201.433	4207.946	4199.461	4206.046	2881	0	160
2025.12.08	00:15:00	4206.012	4207.693	4202.887	4205.836	2003	0	160
2025.12.08	00:30:00	4205.817	4210.313	4204.772	4209.611	2305	0	160
2025.12.08	00:45:00	4209.501	4211.650	4208.381	4210.843	1882	0	160
2025.12.08	01:00:00	4210.955	4211.902	4201.221	4205.929	7077	0	160
2025.12.08	01:15:00	4205.939	4210.650	4204.449	4208.106	3883	0	160
2025.12.08	01:30:00	4208.062	4209.718	4205.234	4206.662	3973	0	160
2025.12.08	01:45:00	4206.705	4208.325	4197.576	4201.123	5069	0	160
2025.12.08	02:00:00	4201.082	4202.176	4198.448	4200.465	3528	0	160
2025.12.08	02:15:00	4200.413	4203.609	4199.082	4203.251	2154	0	160
2025.12.08	02:30:00	4203.249	4208.824	4199.266	4206.470	4583	0	160
2025.12.08	02:45:00	4206.502	4212.430	4206.502	4208.514	2885	0	160
2025.12.08	03:00:00	4208.412	4210.188	4206.776	4209.941	2541	0	160
2025.12.08	03:15:00	4209.919	4213.415	4207.805	4209.862	2379	0	160
2025.12.08	03:30:00	4209.910	4211.774	4207.098	4207.888	2156	0	160
2025.12.08	03:45:00	4207.845	4210.426	4206.724	4210.017	1541	0	160
2025.12.08	04:00:00	4210.051	4210.398	4208.522	4209.442	1283	0	160
2025.12.08	04:15:00	4209.485	4212.055	4208.881	4209.528	1312	0	160
2025.12.08	04:30:00	4209.492	4213.233	4209.467	4210.515	1443	0	160
2025.12.08	04:45:00	4210.559	4211.121	4206.954	4208.501	1477	0	160
2025.12.08	05:00:00	4208.580	4209.556	4207.677	4209.099	1539	0	160
2025.12.08	05:15:00	4209.023	4209.385	4204.603	4206.350	1940	0	160
2025.12.08	05:30:00	4206.402	4215.976	4206.402	4214.860	3452	0	160
2025.12.08	05:45:00	4214.895	4217.229	4212.635	4217.009	2215	0	160
2025.12.08	06:00:00	4217.045	4218.490	4212.252	4215.202	2963	0	160
2025.12.08	06:15:00	4215.321	4218.074	4213.794	4216.506	2279	0	160
2025.12.08	06:30:00	4216.476	4218.963	4215.059	4217.002	2570	0	160
2025.12.08	06:45:00	4216.954	4218.023	4215.076	4217.001	1950	0	160
2025.12.08	07:00:00	4217.044	4217.372	4212.557	4214.585	2293	0	160
2025.12.08	07:15:00	4214.682	4216.124	4212.829	4213.874	2420	0	160
2025.12.08	07:30:00	4213.888	4216.316	4210.066	4210.066	2333	0	160
2025.12.08	07:45:00	4210.015	4210.997	4206.297	4206.864	2915	0	160
2025.12.08	08:00:00	4206.863	4212.830	4203.166	4211.532	3254	0	160
2025.12.08	08:15:00	4211.607	4216.531	4209.282	4209.299	2541	0	160
2025.12.08	08:30:00	4209.268	4210.642	4205.013	4208.952	3012	0	160
2025.12.08	08:45:00	4208.951	4212.064	4207.091	4209.883	2553	0	160
2025.12.08	09:00:00	4209.772	4210.708	4204.090	4209.064	3182	0	160
2025.12.08	09:15:00	4209.108	4210.851	4206.029	4210.587	1921	0	160
2025.12.08	09:30:00	4210.633	4211.575	4206.106	4207.970	2285	0	160
2025.12.08	09:45:00	4207.889	4212.766	4206.378	4207.989	2156	0	160
2025.12.08	10:00:00	4207.958	4210.340	4207.664	4209.297	1508	0	160
2025.12.08	10:15:00	4209.357	4209.973	4205.544	4205.899	1839	0	160
2025.12.08	10:30:00	4205.957	4208.251	4200.935	4206.271	2931	0	160
2025.12.08	10:45:00	4206.362	4206.760	4202.753	4203.561	2295	0	160
2025.12.08	11:00:00	4203.515	4204.613	4199.622	4203.353	2145	0	160
2025.12.08	11:15:00	4203.309	4209.675	4202.070	4209.471	2069	0	160
2025.12.08	11:30:00	4209.470	4214.039	4208.791	4213.327	2222	0	160
2025.12.08	11:45:00	4213.366	4213.634	4208.383	4208.383	2126	0	160
2025.12.08	12:00:00	4208.433	4212.961	4208.378	4212.304	2177	0	160
2025.12.08	12:15:00	4212.389	4212.676	4209.403	4211.651	1830	0	160
2025.12.08	12:30:00	4211.630	4213.644	4210.859	4212.479	1954	0	160
2025.12.08	12:45:00	4212.417	4215.564	4210.964	4213.723	2185	0	160
2025.12.08	13:00:00	4213.810	4214.768	4205.590	4210.594	5452	0	160
2025.12.08	13:15:00	4210.621	4211.081	4202.360	4203.113	5116	0	160
2025.12.08	13:30:00	4203.105	4204.906	4200.462	4202.764	4614	0	160
2025.12.08	13:45:00	4202.796	4206.490	4197.651	4201.607	4457	0	160
2025.12.08	14:00:00	4201.639	4210.190	4197.348	4209.644	4054	0	160
2025.12.08	14:15:00	4209.618	4211.594	4207.713	4208.820	3019	0	160
2025.12.08	14:30:00	4208.875	4210.963	4198.291	4198.344	7287	0	160
2025.12.08	14:45:00	4198.387	4210.903	4195.474	4196.711	9809	0	160
2025.12.08	15:00:00	4196.740	4196.915	4177.128	4178.278	12047	0	160
2025.12.08	15:15:00	4178.307	4193.269	4176.137	4191.934	7224	0	160
2025.12.08	15:30:00	4191.966	4193.270	4185.600	4186.795	4825	0	160
2025.12.08	15:45:00	4186.867	4190.234	4182.007	4182.933	4742	0	160
2025.12.08	16:00:00	4182.891	4183.906	4177.118	4183.906	5142	0	160
2025.12.08	16:15:00	4183.928	4196.125	4182.674	4194.860	4134	0	160
2025.12.08	16:30:00	4194.874	4197.891	4192.873	4193.582	4343	0	160
2025.12.08	16:45:00	4193.590	4195.255	4187.921	4191.592	3301	0	160
2025.12.08	17:00:00	4191.629	4191.844	4185.565	4187.079	3168	0	160
2025.12.08	17:15:00	4187.123	4191.968	4186.587	4191.933	2502	0	160
2025.12.08	17:30:00	4192.018	4194.263	4188.764	4188.802	2552	0	160
2025.12.08	17:45:00	4188.862	4195.590	4187.946	4194.810	2524	0	160
2025.12.08	18:00:00	4194.849	4195.712	4188.731	4189.566	2738	0	160
2025.12.08	18:15:00	4189.518	4190.499	4187.068	4188.726	2568	0	160
2025.12.08	18:30:00	4188.761	4191.696	4186.968	4189.848	2614	0	160
2025.12.08	18:45:00	4189.867	4192.280	4184.508	4187.336	2405	0	160
2025.12.08	19:00:00	4187.287	4188.468	4184.122	4185.178	2821	0	160
2025.12.08	19:15:00	4185.188	4188.746	4184.257	4187.798	2017	0	160
2025.12.08	19:30:00	4187.695	4188.840	4185.958	4187.174	1867	0	160
2025.12.08	19:45:00	4187.120	4187.669	4184.990	4187.057	1792	0	160
2025.12.08	20:00:00	4187.017	4191.090	4184.898	4188.633	1880	0	160
2025.12.08	20:15:00	4188.647	4191.406	4187.298	4189.276	1999	0	160
2025.12.08	20:30:00	4189.281	4195.497	4189.145	4194.366	2001	0	160
2025.12.08	20:45:00	4194.357	4194.549	4190.686	4191.504	2069	0	160
2025.12.08	21:00:00	4191.537	4193.206	4191.112	4191.668	932	0	160
2025.12.08	21:15:00	4191.623	4192.427	4189.785	4190.589	779	0	160
2025.12.08	21:30:00	4190.579	4190.800	4189.333	4190.279	1056	0	160
2025.12.08	21:45:00	4190.233	4190.856	4188.263	4190.613	861	0	160
2025.12.08	23:00:00	4190.080	4193.412	4190.080	4191.269	1054	0	160
2025.12.08	23:15:00	4191.282	4193.987	4190.985	4192.884	1087	0	160
2025.12.08	23:30:00	4192.913	4195.410	4191.592	4194.691	1275	0	160
2025.12.08	23:45:00	4194.681	4195.379	4192.404	4194.735	1098	0	160
2025.12.09	00:00:00	4194.740	4195.696	4191.383	4192.739	1885	0	160
2025.12.09	00:15:00	4192.776	4194.258	4192.196	4192.196	1039	0	160
2025.12.09	00:30:00	4192.159	4193.045	4191.483	4191.991	1463	0	160
2025.12.09	00:45:00	4192.064	4194.218	4189.875	4190.444	1660	0	160
2025.12.09	01:00:00	4190.482	4197.341	4188.772	4196.213	4557	0	160
2025.12.09	01:15:00	4196.100	4196.723	4193.715	4194.240	2704	0	160
2025.12.09	01:30:00	4194.273	4197.196	4194.160	4195.749	2685	0	160
2025.12.09	01:45:00	4195.791	4197.104	4193.877	4196.101	2456	0	160
2025.12.09	02:00:00	4196.063	4197.129	4190.570	4190.570	2518	0	160
2025.12.09	02:15:00	4190.667	4193.251	4189.474	4190.508	2076	0	160
2025.12.09	02:30:00	4190.632	4191.024	4186.012	4189.210	3541	0	160
2025.12.09	02:45:00	4189.172	4190.298	4187.193	4189.827	3011	0	160
2025.12.09	03:00:00	4189.869	4194.086	4189.869	4194.078	2323	0	160
2025.12.09	03:15:00	4194.027	4198.244	4193.549	4198.010	2529	0	160
2025.12.09	03:30:00	4197.974	4198.844	4193.603	4194.167	2492	0	160
2025.12.09	03:45:00	4194.217	4196.271	4193.840	4194.538	1521	0	160
2025.12.09	04:00:00	4194.523	4195.387	4191.861	4194.905	1935	0	160
2025.12.09	04:15:00	4194.893	4195.673	4192.953	4193.824	1474	0	160
2025.12.09	04:30:00	4193.788	4195.686	4188.557	4189.289	2094	0	160
2025.12.09	04:45:00	4189.238	4190.120	4184.386	4186.966	2022	0	160
2025.12.09	05:00:00	4186.966	4187.290	4183.436	4186.267	1978	0	160
2025.12.09	05:15:00	4186.265	4186.983	4183.410	4185.273	2011	0	160
2025.12.09	05:30:00	4185.298	4185.673	4180.430	4181.813	4083	0	160
2025.12.09	05:45:00	4181.865	4182.991	4178.114	4179.793	3639	0	160
2025.12.09	06:00:00	4179.764	4179.908	4170.097	4174.729	5239	0	160
2025.12.09	06:15:00	4174.762	4178.648	4174.078	4178.506	4031	0	160
2025.12.09	06:30:00	4178.548	4184.000	4176.478	4180.960	3655	0	160
2025.12.09	06:45:00	4181.032	4183.140	4180.068	4182.013	2226	0	160
2025.12.09	07:00:00	4182.069	4185.866	4180.202	4182.756	3140	0	160
2025.12.09	07:15:00	4182.800	4183.367	4175.797	4178.565	4174	0	160
2025.12.09	07:30:00	4178.528	4181.437	4178.310	4179.700	2894	0	160
2025.12.09	07:45:00	4179.711	4183.675	4179.090	4182.368	2377	0	160
2025.12.09	08:00:00	4182.332	4188.538	4182.332	4188.207	3412	0	160
2025.12.09	08:15:00	4188.245	4189.327	4185.636	4186.227	2516	0	160
2025.12.09	08:30:00	4186.151	4190.865	4185.484	4190.773	2942	0	160
2025.12.09	08:45:00	4190.731	4191.890	4188.735	4191.625	2092	0	160
2025.12.09	09:00:00	4191.667	4205.854	4190.812	4203.529	6010	0	160
2025.12.09	09:15:00	4203.469	4213.140	4203.243	4207.121	5647	0	160
2025.12.09	09:30:00	4207.226	4209.193	4201.679	4203.755	3663	0	160
2025.12.09	09:45:00	4203.723	4205.520	4200.635	4202.770	3548	0	160
2025.12.09	10:00:00	4202.808	4206.656	4201.756	4204.562	3225	0	160
2025.12.09	10:15:00	4204.605	4208.351	4204.171	4204.337	2815	0	160
2025.12.09	10:30:00	4204.291	4205.974	4201.237	4203.832	2977	0	160
2025.12.09	10:45:00	4203.775	4205.321	4201.900	4203.928	2606	0	160
2025.12.09	11:00:00	4203.965	4204.818	4202.000	4202.345	2157	0	160
2025.12.09	11:15:00	4202.347	4205.488	4201.200	4203.807	2396	0	160
2025.12.09	11:30:00	4203.832	4206.468	4203.070	4204.819	1867	0	160
2025.12.09	11:45:00	4204.819	4206.463	4202.508	4202.976	1854	0	160
2025.12.09	12:00:00	4203.024	4205.303	4200.817	4201.755	2347	0	160
2025.12.09	12:15:00	4201.757	4203.196	4198.515	4202.248	2295	0	160
2025.12.09	12:30:00	4202.370	4203.523	4201.176	4202.024	1917	0	160
2025.12.09	12:45:00	4202.016	4207.596	4201.529	4204.204	2553	0	160
2025.12.09	13:00:00	4204.180	4208.403	4203.074	4205.239	5792	0	160
2025.12.09	13:15:00	4205.263	4207.443	4198.276	4201.948	5574	0	160
2025.12.09	13:30:00	4201.948	4202.737	4195.763	4200.427	5093	0	160
2025.12.09	13:45:00	4200.530	4203.414	4198.891	4201.270	4740	0	160
2025.12.09	14:00:00	4201.238	4202.017	4189.416	4192.029	6666	0	160
2025.12.09	14:15:00	4192.065	4194.499	4189.428	4193.395	4726	0	160
2025.12.09	14:30:00	4193.426	4206.584	4192.588	4205.787	11568	0	160
2025.12.09	14:45:00	4205.753	4210.295	4202.189	4204.982	6952	0	160
2025.12.09	15:00:00	4204.938	4204.938	4190.099	4195.459	9866	0	160
2025.12.09	15:15:00	4195.400	4208.531	4194.954	4206.239	7396	0	160
2025.12.09	15:30:00	4206.261	4208.428	4202.521	4204.930	7257	0	160
2025.12.09	15:45:00	4204.888	4216.496	4198.795	4212.562	7584	0	160
2025.12.09	16:00:00	4212.522	4220.756	4210.174	4218.427	8837	0	160
2025.12.09	16:15:00	4218.463	4219.950	4210.191	4213.671	6983	0	160
2025.12.09	16:30:00	4213.565	4220.446	4213.396	4219.017	4975	0	160
2025.12.09	16:45:00	4219.074	4221.526	4211.567	4212.370	5388	0	160
2025.12.09	17:00:00	4212.384	4216.340	4209.762	4211.437	4047	0	160
2025.12.09	17:15:00	4211.466	4211.614	4204.963	4207.776	5023	0	160
2025.12.09	17:30:00	4207.802	4209.039	4204.244	4207.145	4944	0	160
2025.12.09	17:45:00	4207.200	4208.836	4201.544	4203.050	3774	0	160
2025.12.09	18:00:00	4202.976	4206.363	4201.215	4206.285	4056	0	160
2025.12.09	18:15:00	4206.329	4208.266	4205.040	4207.221	3811	0	160
2025.12.09	18:30:00	4207.260	4208.697	4204.090	4205.622	3183	0	160
2025.12.09	18:45:00	4205.600	4209.707	4204.665	4208.871	2699	0	160
2025.12.09	19:00:00	4208.914	4212.406	4208.393	4210.911	3018	0	160
2025.12.09	19:15:00	4210.961	4211.385	4207.621	4208.291	2967	0	160
2025.12.09	19:30:00	4208.392	4210.214	4207.325	4209.280	2433	0	160
2025.12.09	19:45:00	4209.196	4214.471	4207.131	4212.577	2860	0	160
2025.12.09	20:00:00	4212.540	4216.058	4212.057	4214.604	2530	0	160
2025.12.09	20:15:00	4214.641	4214.773	4208.971	4210.742	2310	0	160
2025.12.09	20:30:00	4210.708	4211.937	4209.357	4210.195	2052	0	160
2025.12.09	20:45:00	4210.230	4213.733	4210.230	4212.123	9712	0	160
2025.12.09	21:00:00	4212.081	4212.984	4211.007	4211.263	8094	0	160
2025.12.09	21:15:00	4211.312	4212.027	4208.775	4210.077	4458	0	160
2025.12.09	21:30:00	4210.228	4210.556	4208.421	4208.726	1117	0	160
2025.12.09	21:45:00	4208.702	4209.941	4207.159	4208.515	1487	0	160
2025.12.09	23:00:00	4208.202	4210.857	4208.202	4208.603	1411	0	160
2025.12.09	23:15:00	4208.589	4210.971	4207.804	4210.303	1601	0	160
2025.12.09	23:30:00	4210.351	4211.828	4209.414	4211.498	1340	0	160
2025.12.09	23:45:00	4211.460	4213.019	4209.783	4210.870	1611	0	160
2025.12.10	00:00:00	4210.815	4212.703	4207.402	4209.130	2805	0	160
